Date,Open,High,Low,Close,Adj Close,No. of Shares
2019-01-01,805.0999755859375,813.9500122070312,770.2000122070312,773.5999755859375,737.484130859375,301612
2019-01-02,774.0,774.0,736.2000122070312,741.5,706.8827514648438,828311
2019-01-03,742.5999755859375,744.7000122070312,716.9000244140625,718.9500122070312,685.385498046875,834660
2019-01-04,721.0,728.7000122070312,713.0,726.1500244140625,692.2494506835938,389092
2019-01-07,734.4000244140625,736.0,724.0999755859375,729.5999755859375,695.538330078125,164858
2019-01-08,721.6500244140625,733.0,718.25,724.5499877929688,690.7239990234375,248687
2019-01-09,725.5999755859375,730.0,720.6500244140625,726.0999755859375,692.2017822265625,168360
2019-01-10,731.7000122070312,735.0,723.8499755859375,733.2999877929688,699.0654907226562,245393
2019-01-11,737.5,737.5,721.0999755859375,728.7000122070312,694.6803588867188,329895
2019-01-14,725.0,727.9500122070312,715.2000122070312,724.5,690.6763916015625,173779
2019-01-15,729.0,731.1500244140625,724.5,726.6500244140625,692.7261352539062,100213
2019-01-16,729.9500122070312,733.7999877929688,723.5,725.6500244140625,691.7727661132812,143941
2019-01-17,731.0,740.0999755859375,728.5999755859375,734.25,699.9712524414062,162295
2019-01-18,735.0499877929688,737.8499755859375,728.9000244140625,734.6500244140625,700.3525390625,144525
2019-01-21,743.0,743.0,728.0,730.5499877929688,696.4440307617188,121746
2019-01-22,725.5,725.75,705.0,708.0499877929688,674.9943237304688,439635
2019-01-23,709.0,709.75,692.75,696.4000244140625,663.8883056640625,384828
2019-01-24,702.5,702.5,686.6500244140625,696.75,664.221923828125,239217
2019-01-25,703.0,704.0,681.0,683.2000122070312,651.3045043945312,174793
2019-01-28,684.0,685.0,668.0999755859375,673.5499877929688,642.1050415039062,434175
2019-01-29,678.0,678.0,662.0,670.5499877929688,639.2451782226562,325283
2019-01-30,672.0,680.0,670.7999877929688,678.25,646.5856323242188,96243
2019-01-31,674.0,683.7999877929688,673.9500122070312,680.7999877929688,649.0165405273438,238157
2019-02-01,689.0,715.0,679.8499755859375,688.0999755859375,655.9757690429688,446307
2019-02-04,686.0999755859375,690.0,670.5499877929688,674.2999877929688,642.8200073242188,197583
2019-02-05,674.25,692.5499877929688,673.9000244140625,683.75,651.8287963867188,261844
2019-02-06,688.0,696.75,682.1500244140625,694.5499877929688,662.1245727539062,161170
2019-02-07,687.7000122070312,708.4500122070312,687.7000122070312,701.5499877929688,668.7977905273438,115783
2019-02-08,702.0,706.0,680.0,683.0,651.1138305664062,465974
2019-02-11,676.6500244140625,676.6500244140625,644.1500244140625,646.75,616.5562133789062,408628
2019-02-12,649.0,657.5499877929688,644.75,648.5999755859375,618.31982421875,302512
2019-02-14,642.0,645.0,632.4500122070312,634.25,604.6397705078125,344532
2019-02-15,636.0,639.0,619.0,627.7999877929688,598.4909057617188,594851
2019-02-18,630.0,630.0,615.75,623.6500244140625,594.53466796875,429842
2019-02-19,625.0,642.0,625.0,632.2000122070312,602.6854858398438,159051
2019-02-20,639.0,639.0,628.5,633.5,603.9248046875,118420
2019-02-21,639.0,639.0,625.0,633.3499755859375,603.7817993164062,296391
2019-02-22,634.5,648.0,632.2000122070312,646.0999755859375,615.9364624023438,217620
2019-02-25,651.7000122070312,654.0,642.5499877929688,650.8499755859375,620.4647827148438,158348
2019-02-26,648.7999877929688,654.75,640.5999755859375,649.8499755859375,619.511474609375,160842
2019-02-27,653.0,661.9000244140625,647.7999877929688,655.8499755859375,625.2312622070312,196161
2019-02-28,662.0,665.0,642.7999877929688,646.5499877929688,616.3655395507812,241535
2019-03-01,651.7000122070312,651.7999877929688,642.0,649.3499755859375,619.0347900390625,277323
2019-03-05,650.0,657.9500122070312,642.5,656.4500122070312,625.8032836914062,1414901
2019-03-06,660.5,664.9500122070312,654.5,659.5499877929688,628.7586059570312,167463
2019-03-07,663.9000244140625,677.0,655.0,670.8499755859375,639.5310668945312,818280
2019-03-08,675.9000244140625,679.75,667.25,669.9500122070312,638.673095703125,487916
2019-03-11,668.0,683.7000122070312,668.0,680.7999877929688,649.0165405273438,546849
2019-03-12,685.0,693.0499877929688,684.0,688.4000244140625,656.2617797851562,345596
2019-03-13,688.0,689.0,681.5,684.5,652.5438232421875,189472
2019-03-14,685.0,687.9000244140625,678.0,685.7000122070312,653.6878051757812,328039
2019-03-15,688.0,696.2000122070312,687.5499877929688,693.0999755859375,660.7423095703125,150506
2019-03-18,695.25,703.7999877929688,682.0,683.7999877929688,651.87646484375,139263
2019-03-19,687.7999877929688,692.7000122070312,675.2000122070312,689.5,657.3104248046875,91599
